"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","moistureSampleID","horizon","ovenStartDate","ovenEndDate","boatMass","freshMassBoatMass","dryMassBoatMass","soilMoisture","dryMassFraction","smRemarks","smMeasuredBy","dataQF"
"968e4887-d1e0-46f9-b074-159ca0b15068","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-06-03T14:11Z","NEON.DOC.014048vL","DELA_004-M-36-32.5-20190603","A00000082232","DELA_004-M-36-32.5-20190603-SM","M","2019-06-04T12:51Z","2019-06-06T15:57Z",2.12,12.58,9.67,0.385,0.722,NA,"0000-0002-6443-1841",NA
"2533f08a-07f8-41b1-b019-bc903d378d8e","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-06-03T14:15Z","NEON.DOC.014048vL","DELA_004-M-30.5-3-20190603","A00000082230","DELA_004-M-30.5-3-20190603-SM","M","2019-06-04T12:37Z","2019-06-06T15:51Z",2.14,12.87,10.32,0.312,0.762,NA,"0000-0002-5456-2901",NA
"d5b5a7ad-1547-4b96-8e65-0b1ff1bea1a0","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-03T14:28Z","NEON.DOC.014048vL","DELA_003-M-14-3.5-20190603","A00000082192","DELA_003-M-14-3.5-20190603-SM","M","2019-06-04T12:37Z","2019-06-06T15:57Z",2.08,12.74,9.76,0.388,0.72,NA,"0000-0002-5456-2901",NA
"492553d2-7c7b-46f3-a715-2e5b78e7e624","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-03T14:32Z","NEON.DOC.014048vL","DELA_003-M-31-26.5-20190603","A00000048085","DELA_003-M-31-26.5-20190603-SM","M","2019-06-04T12:37Z","2019-06-06T15:55Z",2.14,12.67,9.49,0.433,0.698,NA,"0000-0002-5456-2901",NA
"23d21e7e-d216-4b64-b9fa-76e430d3ba81","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-03T14:36Z","NEON.DOC.014048vL","DELA_003-M-12-34.5-20190603","A00000082208","DELA_003-M-12-34.5-20190603-SM","M","2019-06-04T12:51Z","2019-06-06T15:56Z",2.11,12.9,9.36,0.488,0.672,NA,"0000-0002-6443-1841",NA
"f7dd1242-be69-4369-ad0f-65dbb01a0d33","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-03T14:19Z","NEON.DOC.014048vL","DELA_037-M-28.5-39.5-20190603","A00000048108","DELA_037-M-28.5-39.5-20190603-SM","M","2019-06-04T12:51Z","2019-06-06T16:16Z",2.12,12.12,9.15,0.422,0.703,NA,"0000-0002-6443-1841",NA
"4f250546-f2b4-48ec-8936-be876b7389f9","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-03T14:26Z","NEON.DOC.014048vL","DELA_037-M-14-1.5-20190603","A00000082241","DELA_037-M-14-1.5-20190603-SM","M","2019-06-04T12:51Z","2019-06-06T15:58Z",2.11,12.42,9.04,0.488,0.672,NA,"0000-0002-6443-1841",NA
"33f689a8-e168-43b4-b7c9-b4a88ca853c2","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-03T14:25Z","NEON.DOC.014048vL","DELA_037-M-30-11-20190603","A00000048533","DELA_037-M-30-11-20190603-SM","M","2019-06-04T13:54Z","2019-06-06T16:14Z",2.12,12.49,9.48,0.409,0.71,NA,"0000-0002-5456-2901",NA
"96976b95-1bd6-4b24-b383-7557aa80dc25","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-06-24T14:04Z","NEON.DOC.014048vL","DELA_005-M-35-35-20190624","A00000084387","DELA_005-M-35-35-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:16Z",2.11,12.08,10.76,0.153,0.868,NA,"0000-0002-8839-6825",NA
"2434bbbe-22df-45a3-bb1d-ce491498b222","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-06-24T14:16Z","NEON.DOC.014048vL","DELA_005-M-15-34.5-20190624","A00000084388","DELA_005-M-15-34.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:13Z",2.09,12.07,10.51,0.185,0.844,NA,"0000-0002-8839-6825",NA
"2ede568f-a43e-4343-9d43-bc7f5afc27b0","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-06-24T14:24Z","NEON.DOC.014048vL","DELA_005-M-3-9-20190624","A00000084392","DELA_005-M-3-9-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:15Z",2.11,12.14,10.48,0.198,0.834,NA,"0000-0002-8839-6825",NA
"6149d422-46e9-4c2f-817b-e86c87e71082","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-06-24T15:11Z","NEON.DOC.014048vL","DELA_014-M-19-38.5-20190624","A00000084389","DELA_014-M-19-38.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:13Z",2.15,12.16,9.6,0.344,0.744,NA,"0000-0002-8839-6825",NA
"b256109f-2277-4ad4-955e-32283dd147e3","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-06-24T15:23Z","NEON.DOC.014048vL","DELA_014-M-23.5-3.5-20190624","A00000084390","DELA_014-M-23.5-3.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:12Z",2.1,12.16,9.94,0.283,0.779,NA,"0000-0002-8839-6825",NA
"2aec0ce5-ce9d-4566-94c1-7c20d1704f09","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-06-24T15:37Z","NEON.DOC.014048vL","DELA_014-M-8.5-1-20190624","A00000084391","DELA_014-M-8.5-1-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:12Z",2.17,12.2,10.19,0.251,0.8,NA,"0000-0002-8839-6825",NA
"47b7fa71-9fd6-4f88-b11f-adeee2e127ac","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-06-24T16:35Z","NEON.DOC.014048vL","DELA_002-M-8.5-6-20190624","A00000084393","DELA_002-M-8.5-6-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:11Z",2.14,12.2,10.1,0.264,0.791,NA,"0000-0002-8839-6825",NA
"04ec2830-a833-4bb9-a805-e70e8a9ffdfa","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-06-24T16:52Z","NEON.DOC.014048vL","DELA_002-M-32.5-18.5-20190624","A00000084394","DELA_002-M-32.5-18.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:10Z",2.13,12.17,10.15,0.252,0.799,NA,"0000-0002-8839-6825",NA
"718e7f5b-0581-465f-b374-a9d331a7c6fe","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-06-24T17:01Z","NEON.DOC.014048vL","DELA_002-M-19.5-37-20190624","A00000084395","DELA_002-M-19.5-37-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:09Z",2.09,12.09,10.49,0.19,0.84,NA,"0000-0002-8839-6825",NA
"99811b33-624a-459b-bdb7-a98ab79f3044","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-06-24T17:43Z","NEON.DOC.014048vL","DELA_004-M-2-13.5-20190624","A00000084403","DELA_004-M-2-13.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:18Z",2.12,12.22,10.16,0.256,0.796,NA,"0000-0002-8839-6825",NA
"4998301b-30e0-4c7e-877e-0eba47037c44","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-06-24T18:02Z","NEON.DOC.014048vL","DELA_004-M-39-0.5-20190624","A00000084396","DELA_004-M-39-0.5-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:19Z",2.16,12.12,10.33,0.219,0.82,NA,"0000-0002-8839-6825",NA
"16b1a0c7-04be-4839-a1c5-1133e3f308f3","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-06-24T18:19Z","NEON.DOC.014048vL","DELA_004-M-36.5-34-20190624","A00000084397","DELA_004-M-36.5-34-20190624-SM","M","2019-06-25T14:30Z","2019-06-27T15:17Z",2.09,12.1,9.92,0.278,0.782,NA,"0000-0002-8839-6825",NA
"53fca2be-48e0-4925-9a95-0550ab61ac20","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-06-26T12:27Z","NEON.DOC.014048vL","DELA_001-M-21.5-0-20190626","A00000084398","DELA_001-M-21.5-0-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:15Z",2.13,12.14,10.76,0.16,0.862,NA,"0000-0002-7418-5509",NA
"83def447-ac1b-4937-82c5-55d417687662","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-06-26T12:40Z","NEON.DOC.014048vL","DELA_038-M-32.5-11.5-20190626","A00000084412","DELA_038-M-32.5-11.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:13Z",2.12,12.08,9.43,0.363,0.734,NA,"0000-0002-7418-5509",NA
"0dbd8589-6c5d-48e0-be52-d361467b7b3a","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-06-26T12:49Z","NEON.DOC.014048vL","DELA_001-M-6-6.5-20190626","A00000084399","DELA_001-M-6-6.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:16Z",2.15,12.13,10.73,0.163,0.86,NA,"0000-0002-7418-5509",NA
"1adfa202-0e9f-4a33-8809-299af0a06d18","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-06-26T13:03Z","NEON.DOC.014048vL","DELA_038-M-24.5-36.5-20190626","A00000084413","DELA_038-M-24.5-36.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:13Z",2.14,12.16,9.23,0.413,0.708,NA,"0000-0002-7418-5509",NA
"0a680d3f-51d2-413d-9665-b8d157b4972f","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-06-26T13:06Z","NEON.DOC.014048vL","DELA_001-M-28-32.5-20190626","","DELA_001-M-28-32.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:15Z",2.13,12.1,10.57,0.181,0.847,NA,"0000-0002-7418-5509",NA
"edf5b59a-15be-4d32-8ef8-8492bd3e2ff1","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-06-26T13:19Z","NEON.DOC.014048vL","DELA_038-M-4-24-20190626","A00000084416","DELA_038-M-4-24-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:13Z",2.16,12.13,9.65,0.331,0.751,NA,"0000-0002-7418-5509",NA
"8120d0ea-bc42-46da-93f2-d2a1b84e62b6","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-06-26T13:47Z","NEON.DOC.014048vL","DELA_041-M-4-24-20190626","A00000084414","DELA_041-M-4-24-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:12Z",2.09,12.07,9.29,0.386,0.721,NA,"0000-0002-7418-5509",NA
"b7c6aa74-ae79-4a5c-a551-0193c866fd2d","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-26T13:51Z","NEON.DOC.014048vL","DELA_003-M-0.5-9.5-20190626","A00000084401","DELA_003-M-0.5-9.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:14Z",2.08,12.08,9.77,0.3,0.769,NA,"0000-0002-7418-5509",NA
"22b2f162-aa51-4818-b909-ccbefd9b99ae","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-26T14:08Z","NEON.DOC.014048vL","DELA_003-M-6.5-25.5-20190626","A00000084402","DELA_003-M-6.5-25.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:16Z",2.11,12.11,9.89,0.285,0.778,NA,"0000-0002-7418-5509",NA
"eb03720e-9a6c-4675-bc3c-36db2added41","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-06-26T14:08Z","NEON.DOC.014048vL","DELA_041-M-34-8-20190626","A00000084417","DELA_041-M-34-8-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:12Z",2.16,12.14,9.79,0.308,0.765,NA,"0000-0002-7418-5509",NA
"ce554a6e-39b7-4769-b6af-49f7b1a876a1","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-06-26T14:18Z","NEON.DOC.014048vL","DELA_041-M-35-28-20190626","A00000082909","DELA_041-M-35-28-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:12Z",2.18,12.19,9.57,0.355,0.738,NA,"0000-0002-7418-5509",NA
"79623032-1d70-46c2-959a-dbaa7174ea89","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-06-26T14:21Z","NEON.DOC.014048vL","DELA_003-M-24-33-20190626","A00000084404","DELA_003-M-24-33-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:16Z",2.11,12.14,9.45,0.366,0.732,NA,"0000-0002-7418-5509",NA
"7ab5f5c4-92f7-4d5c-a458-4f639d1b0edf","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-26T14:49Z","NEON.DOC.014048vL","DELA_037-M-34.5-29-20190626","A00000084420","DELA_037-M-34.5-29-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:14Z",2.11,12.13,9.71,0.318,0.758,NA,"0000-0002-7418-5509",NA
"02e4aafb-82df-4c30-abd8-b61df3801564","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-26T14:55Z","NEON.DOC.014048vL","DELA_037-M-9.5-23-20190626","A00000084415","DELA_037-M-9.5-23-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:13Z",2.11,12.08,9.13,0.42,0.704,NA,"0000-0002-7418-5509",NA
"7ed2ed65-a5a2-4959-878b-844131ac6bad","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-06-26T15:12Z","NEON.DOC.014048vL","DELA_040-M-11-4-20190626","A00000084405","DELA_040-M-11-4-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:15Z",2.11,12.09,9.79,0.299,0.77,NA,"0000-0002-7418-5509",NA
"9ac430d1-f005-4393-8146-a6357ad701eb","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-06-26T15:17Z","NEON.DOC.014048vL","DELA_037-M-17-3-20190626","A00000084418","DELA_037-M-17-3-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:14Z",2.14,12.15,9.47,0.366,0.732,NA,"0000-0002-7418-5509",NA
"e2931762-2d84-40b4-8e5c-6215657cac42","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-06-26T15:30Z","NEON.DOC.014048vL","DELA_040-M-32-36.5-20190626","A00000084406","DELA_040-M-32-36.5-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:15Z",2.11,12.06,9.75,0.302,0.768,NA,"0000-0002-7418-5509",NA
"11fb72ee-3596-4558-8562-ca77a6769287","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-06-26T15:53Z","NEON.DOC.014048vL","DELA_040-M-9.5-36-20190626","A00000084407","DELA_040-M-9.5-36-20190626-SM","M","2019-06-27T15:00Z","2019-07-02T13:14Z",2.12,12.14,9.97,0.276,0.783,NA,"0000-0002-7418-5509",NA
"210d7460-7c47-406d-a971-a301579f0038","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-07-15T19:45Z","NEON.DOC.014048vL","DELA_005-M-35-35-20190715",NA,"DELA_005-M-35-35-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:50Z",2.15,12.08,9.99,0.267,0.79,NA,"0000-0002-8839-6825",NA
"0b7c3cca-4376-4f83-b9b0-5477cc7030f3","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-07-15T20:35Z","NEON.DOC.014048vL","DELA_005-M-15-34.5-20190715",NA,"DELA_005-M-15-34.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:50Z",2.12,12.16,10.28,0.23,0.813,NA,"0000-0002-8839-6825",NA
"bb72c0aa-e9ef-4664-850f-937825103935","DELA_005.basePlot.bgc","D08","DELA","DELA_005",NA,"2019-07-15T20:00Z","NEON.DOC.014048vL","DELA_005-M-3-9-20190715",NA,"DELA_005-M-3-9-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:50Z",2.16,12.11,10.15,0.245,0.803,NA,"0000-0002-8839-6825",NA
"855b1e0e-5abd-45e6-ae78-96c7c42b2536","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-07-15T17:40Z","NEON.DOC.014048vL","DELA_014-M-19-38.5-20190715",NA,"DELA_014-M-19-38.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:54Z",2.16,12.12,9.77,0.309,0.764,NA,"0000-0002-8839-6825",NA
"bf773523-14ea-4b61-af59-b667fcdaeae1","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-07-15T17:11Z","NEON.DOC.014048vL","DELA_014-M-23.5-3.5-20190715",NA,"DELA_014-M-23.5-3.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:53Z",2.1,12.12,9.93,0.28,0.781,NA,"0000-0002-8839-6825",NA
"4652a16b-c4d8-4e78-b20f-cdd7fc766400","DELA_014.basePlot.bgc","D08","DELA","DELA_014",NA,"2019-07-15T17:16Z","NEON.DOC.014048vL","DELA_014-M-8.5-1-20190715",NA,"DELA_014-M-8.5-1-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:53Z",2.11,12.14,10.07,0.26,0.794,NA,"0000-0002-8839-6825",NA
"21602e47-0e31-435b-9651-f87a29658138","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-07-15T18:49Z","NEON.DOC.014048vL","DELA_002-M-8.5-6-20190715",NA,"DELA_002-M-8.5-6-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:43Z",2.16,12.19,9.95,0.288,0.777,NA,"0000-0002-8839-6825",NA
"179487c2-723b-40f4-bea9-cc5ec8c3f47a","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-07-15T18:32Z","NEON.DOC.014048vL","DELA_002-M-32.5-18.5-20190715",NA,"DELA_002-M-32.5-18.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:43Z",2.09,12.07,10.09,0.248,0.802,NA,"0000-0002-8839-6825",NA
"8a1c7f9a-9ccb-4e8b-986b-44dd13f002de","DELA_002.basePlot.bgc","D08","DELA","DELA_002",NA,"2019-07-15T18:46Z","NEON.DOC.014048vL","DELA_002-M-19.5-37-20190715",NA,"DELA_002-M-19.5-37-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:56Z",2.18,12.23,10.3,0.238,0.808,NA,"0000-0002-8839-6825",NA
"09ad3e31-62f7-40f2-9b89-0228e0ea9321","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-07-15T15:50Z","NEON.DOC.014048vL","DELA_004-M-2-13.5-20190715",NA,"DELA_004-M-2-13.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:53Z",2.13,12.18,9.36,0.39,0.719,NA,"0000-0002-8839-6825",NA
"0afc4004-baed-4494-9000-669426cbe567","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-07-15T15:28Z","NEON.DOC.014048vL","DELA_004-M-39-0.5-20190715",NA,"DELA_004-M-39-0.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:52Z",2.14,12.12,10.03,0.265,0.791,NA,"0000-0002-8839-6825",NA
"757270c4-2d43-4ee9-8901-6595319e8216","DELA_004.basePlot.bgc","D08","DELA","DELA_004",NA,"2019-07-15T16:07Z","NEON.DOC.014048vL","DELA_004-M-36.5-34-20190715",NA,"DELA_004-M-36.5-34-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:52Z",2.11,12.18,10.04,0.27,0.787,NA,"0000-0002-8839-6825",NA
"bbca4f4a-b785-440e-91cb-c2075c07916a","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-07-15T21:58Z","NEON.DOC.014048vL","DELA_001-M-21.5-0-20190715",NA,"DELA_001-M-21.5-0-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:51Z",2.2,12.16,10.53,0.196,0.836,NA,"0000-0002-8839-6825",NA
"98f5fef5-d129-4164-baa9-569d730e79d9","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-07-15T15:33Z","NEON.DOC.014048vL","DELA_038-M-32.5-11.5-20190715",NA,"DELA_038-M-32.5-11.5-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:55Z",2.17,12.08,8.77,0.502,0.666,NA,"0000-0002-7418-5509",NA
"0cb9aa0b-913f-4a16-89ba-b307aa9d8612","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-07-15T21:41Z","NEON.DOC.014048vL","DELA_001-M-6-6.5-20190715",NA,"DELA_001-M-6-6.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:51Z",2.11,12.14,9.92,0.284,0.779,NA,"0000-0002-8839-6825",NA
"dbec9d55-e828-4857-851a-36908bb59c6d","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-07-15T15:40Z","NEON.DOC.014048vL","DELA_038-M-24.5-36.5-20190715",NA,"DELA_038-M-24.5-36.5-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:47Z",2.2,12.1,9.32,0.39,0.719,NA,"0000-0002-7418-5509",NA
"23567695-facc-4c28-b4ec-5e39e2f30d10","DELA_001.basePlot.bgc","D08","DELA","DELA_001",NA,"2019-07-15T22:05Z","NEON.DOC.014048vL","DELA_001-M-28-32.5-20190715",NA,"DELA_001-M-28-32.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:51Z",2.16,12.13,10.6,0.181,0.847,NA,"0000-0002-8839-6825",NA
"3cfda821-006b-4cc1-ab23-6ece8c77c71e","DELA_038.basePlot.bgc","D08","DELA","DELA_038",NA,"2019-07-15T15:28Z","NEON.DOC.014048vL","DELA_038-M-4-24-20190715",NA,"DELA_038-M-4-24-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:47Z",2.2,12.14,9.37,0.386,0.721,NA,"0000-0002-7418-5509",NA
"fe0489ab-b62a-4737-8376-0a905e849aa2","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-07-15T14:26Z","NEON.DOC.014048vL","DELA_041-M-4-24-20190715",NA,"DELA_041-M-4-24-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:44Z",2.18,12.22,9.62,0.349,0.741,NA,"0000-0002-7418-5509",NA
"2dbc8dba-5d73-4d25-bcd7-0218cbc68cd1","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-07-15T13:53Z","NEON.DOC.014048vL","DELA_003-M-0.5-9.5-20190715",NA,"DELA_003-M-0.5-9.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:52Z",2.07,12.07,9.7,0.311,0.763,NA,"0000-0002-8839-6825",NA
"9cd54f2b-7d93-48eb-af19-3e32a83a07bd","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-07-15T14:16Z","NEON.DOC.014048vL","DELA_003-M-6.5-25.5-20190715",NA,"DELA_003-M-6.5-25.5-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:51Z",2.09,12.04,9.92,0.271,0.787,NA,"0000-0002-8839-6825",NA
"6beb991e-9781-4748-8c1d-5ea9b6c032e7","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-07-15T14:44Z","NEON.DOC.014048vL","DELA_041-M-34-8-20190715",NA,"DELA_041-M-34-8-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:45Z",2.11,12.11,9.49,0.355,0.738,NA,"0000-0002-7418-5509",NA
"bad5abc4-3e7a-47d1-9678-a6025b0314ab","DELA_041.basePlot.bgc","D08","DELA","DELA_041",NA,"2019-07-15T14:33Z","NEON.DOC.014048vL","DELA_041-M-35-28-20190715",NA,"DELA_041-M-35-28-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:45Z",2.16,12.25,9.34,0.405,0.712,NA,"0000-0002-7418-5509",NA
"4a16f2ae-a189-44de-908e-fa396303d0bd","DELA_003.basePlot.bgc","D08","DELA","DELA_003",NA,"2019-07-15T14:41Z","NEON.DOC.014048vL","DELA_003-M-24-33-20190715",NA,"DELA_003-M-24-33-20190715-SM","M","2019-07-15T13:30Z","2019-07-17T20:52Z",2.1,12.07,9.22,0.4,0.714,NA,"0000-0002-8839-6825",NA
"7f917c9f-620f-43f8-a788-9eabeecbd2e0","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-07-15T17:04Z","NEON.DOC.014048vL","DELA_037-M-34.5-29-20190715",NA,"DELA_037-M-34.5-29-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:47Z",2.2,12.21,9.73,0.329,0.752,NA,"0000-0002-7418-5509",NA
"e691fc1e-764d-432a-854d-7fc89666cfa8","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-07-15T17:22Z","NEON.DOC.014048vL","DELA_037-M-9.5-23-20190715",NA,"DELA_037-M-9.5-23-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:46Z",2.14,12.18,9.05,0.453,0.688,NA,"0000-0002-7418-5509",NA
"4ffed139-4036-496e-8d43-7559c1478532","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-07-15T13:11Z","NEON.DOC.014048vL","DELA_040-M-11-4-20190715",NA,"DELA_040-M-11-4-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:44Z",2.17,12.23,9.85,0.31,0.763,NA,"0000-0002-7418-5509",NA
"74b80bff-90b8-4656-91f1-1a1dd902fa11","DELA_037.basePlot.bgc","D08","DELA","DELA_037",NA,"2019-07-15T17:13Z","NEON.DOC.014048vL","DELA_037-M-17-3-20190715",NA,"DELA_037-M-17-3-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:47Z",2.16,12.27,9.61,0.357,0.737,NA,"0000-0002-7418-5509",NA
"7f53fdd6-a37e-4a3e-8580-cdbbe5c24c88","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-07-15T13:26Z","NEON.DOC.014048vL","DELA_040-M-32-36.5-20190715",NA,"DELA_040-M-32-36.5-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:44Z",2.16,12.11,9.5,0.356,0.738,NA,"0000-0002-7418-5509",NA
"6aeca434-aff7-4342-adb2-37fa3b89491b","DELA_040.basePlot.bgc","D08","DELA","DELA_040",NA,"2019-07-15T13:18Z","NEON.DOC.014048vL","DELA_040-M-9.5-36-20190715",NA,"DELA_040-M-9.5-36-20190715-SM","M","2019-07-16T13:30Z","2019-07-17T20:44Z",2.16,12.29,10.23,0.255,0.797,NA,"0000-0002-7418-5509",NA
"94dccaec-ed83-441f-9c89-6cfe5fea497b","LENO_004.basePlot.bgc","D08","LENO","LENO_004",NA,"2018-04-24T12:47Z","NEON.DOC.014048vF","LENO_004-M-2-10.5-20180424",NA,"LENO_004-M-2-10.5-20180424-SM","M","2018-04-25T13:35Z","2018-04-27T15:22Z",2.17,12.59,10.11,0.312,0.762,NA,"kjones01@battelleecology.org",NA
"8718d879-4a70-494a-a0fe-4d5ca2372582","LENO_004.basePlot.bgc","D08","LENO","LENO_004",NA,"2018-04-24T13:09Z","NEON.DOC.014048vF","LENO_004-M-3-20.5-20180424",NA,"LENO_004-M-3-20.5-20180424-SM","M","2018-04-25T14:21Z","2018-04-27T15:10Z",2.14,12.51,9.55,0.399,0.715,NA,"kjones01@battelleecology.org",NA
