"uid","domainID","siteID","plotID","namedLocation","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","collectDate","referenceCorner","sampleDistance","sampleBearing","pitID","testProtocolVersion","soilSamplingMethod","sampleRelativeLocation","pitDepth","recordedByA","soilProfileDescriberA","soilProfileDescriberInst","nrcsDescriptionID","soilSeries","soilFamily","soilSubgroup","soilGreatGroup","soilSuborder","soilOrder","remarks","dataQF"
"416c3df8-1a41-4d5b-9a94-4245393c7478","D08","TALL","TALL_017","TALL_017.basePlot.all","distributed","mixedForest","WGS84",32.910055,-87.408651,20.1,124.6,0.2,"2016-03-08","SW40",0.2,45,"1163000","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"YMIdtzDuE9vusGuQBUevMw==","KlpeIRx0dsYMTcmjP84IVw==","Natural Resource Conservation Service","S2016AL007017","Maubila","Fine, mixed, subactive, thermic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","Talladega National Forest in Bibb and Hale County Alabama.",NA
"dbff1131-a1fb-4d97-8675-d57b50f364c0","D08","TALL","TALL_027","TALL_027.basePlot.all","distributed","deciduousForest","WGS84",32.891315,-87.431326,20.2,93.2,0.3,"2016-03-09","SW40",0.2,45,"1082104","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",52,"hO55c3fIsf9PfW/NJ4sc/Q==","qj4hyw7i1hFDaa/gBbO33QXzYQsJ7J5JMaE73Lack62Mr8cvw01jW7NbiZ85yU4o","Natural Resource Conservation Service","S2016AL007027","","","","","","","Talladega National Forest; Neon Sampling site",NA
"47cf7d1d-65a5-417c-bce2-d97df5b5a01c","D08","TALL","TALL_013","TALL_013.basePlot.all","distributed","evergreenForest","WGS84",32.884749,-87.454396,20.1,117.6,0.2,"2016-03-09","SW40",0.2,45,"1163005","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"YMIdtzDuE9vusGuQBUevMw==","oCaIkwLGcDQnoIOKSEfS/iIxZM24nvCe","Natural Resource Conservation Service","S2016AL007013","Columbus","Fine-loamy, siliceous, semiactive, thermic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","Talladega National Forest in Bibb and Hale County Alabama.",NA
"ed9317b9-3078-4c25-9b72-2c608137dc6b","D08","TALL","TALL_006","TALL_006.basePlot.all","distributed","evergreenForest","WGS84",32.898843,-87.446128,20.3,97.8,0.4,"2016-03-09","SW40",0.2,45,"1163004","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"YMIdtzDuE9vusGuQBUevMw==","oCaIkwLGcDQnoIOKSEfS/iIxZM24nvCe","Natural Resource Conservation Service","S2016AL007006","Wadley","Loamy, siliceous, subactive, thermic Grossarenic Paleudults","grossarenic paleudults","paleudults","udults","ultisols","Talladega National Forest in Bibb and Hale County Alabama.",NA
"f3f3cd1e-f9db-4744-93b1-fc7892287baa","D08","TALL","TALL_011","TALL_011.basePlot.all","distributed","deciduousForest","WGS84",32.956317,-87.410146,20.2,83.7,0.3,"2016-03-09","SW40",0.2,45,"1105532","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Y2/rMpIqaArUG3Z6x+Gdbw==","Yu7e8sWleq/3kK2+Q7Jz+w==","Natural Resource Conservation Service","S2016AL007011","","","","","","","Talladega National Forest; Neon Sampling site",NA
"0dbfc321-7534-4f85-85be-7cba07ff6932","D08","TALL","TALL_009","TALL_009.basePlot.all","distributed","evergreenForest","WGS84",32.899796,-87.406679,20.2,105.1,0.4,"2016-03-09","SW40",0.2,45,"1082103","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"hO55c3fIsf9PfW/NJ4sc/Q==","qj4hyw7i1hFDaa/gBbO33QXzYQsJ7J5JMaE73Lack62Mr8cvw01jW7NbiZ85yU4o","Natural Resource Conservation Service","S2016AL007009","","","","","","","Talladega National Forest; Neon Sampling site",NA
"b6705897-ff97-4ff4-8858-38760292cb46","D08","TALL","TALL_026","TALL_026.basePlot.all","distributed","evergreenForest","WGS84",32.899922,-87.449039,20.2,102.5,0.2,"2016-03-09","SW40",0.2,45,"1163006","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"YMIdtzDuE9vusGuQBUevMw==","oCaIkwLGcDQnoIOKSEfS/iIxZM24nvCe","Natural Resource Conservation Service","S2016AL007026","Boykin","Loamy, siliceous, active, thermic Arenic Paleudults","arenic paleudults","paleudults","udults","ultisols","Talladega National Forest in Bibb and Hale County Alabama.",NA
"0fa6ebf9-86df-48ab-bcf6-7bd2f9565eb1","D08","TALL","TALL_021","TALL_021.basePlot.all","distributed","evergreenForest","WGS84",32.950117,-87.407531,20.3,118.4,0.3,"2016-03-09","SW40",0.2,45,"1105529","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Y2/rMpIqaArUG3Z6x+Gdbw==","Yu7e8sWleq/3kK2+Q7Jz+w==","Natural Resource Conservation Service","S2016AL007021","","","","","","","Talladega National Forest; Neon Sampling site",NA
"30369c9b-99e3-4790-9ddf-b5e745e4c83d","D08","TALL","TALL_018","TALL_018.basePlot.all","distributed","evergreenForest","WGS84",32.916353,-87.389753,20.3,129.6,0.6,"2016-03-10","SW40",0.2,45,"1105531","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"Y2/rMpIqaArUG3Z6x+Gdbw==","Yu7e8sWleq/3kK2+Q7Jz+w==","Natural Resource Conservation Service","S2016AL007018","","","","","","","Talladega National Forest; Neon Sampling site",NA
"217372e4-b193-490f-a4e0-b20249ff0da3","D08","TALL","TALL_002","TALL_002.basePlot.all","distributed","mixedForest","WGS84",32.922158,-87.428893,20.2,118.3,0.4,"2016-03-10","SW40",0.2,45,"1157601","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"yZyUydfn9wxxDHo31OU2iQ==","Th4/1R6ksr6JUbWLllyOPip7G+nDIuVjAkm/I4/jORS+8KBwSWYbsA==","Natural Resource Conservation Service","S2016AL007002","","","","","","","Talladega National Forest; Neon Sampling site",NA
"bd36a0cd-de24-4951-ac27-b960c4d68ff9","D08","TALL","TALL_007","TALL_007.basePlot.all","distributed","deciduousForest","WGS84",32.974429,-87.42694,20.3,82.5,0.3,"2016-03-10","SW40",0.2,45,"1169896","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"HlEER/9bTWWZzVA+KmYI1w==","Th4/1R6ksr6JUbWLllyOPip7G+nDIuVjAkm/I4/jORS+8KBwSWYbsA==","Natural Resource Conservation Service","S2016AL007007","","","","","","","Talladega National Forest; Neon Sampling site",NA
"43597a29-468f-44a7-91d8-66af7113b529","D08","TALL","TALL_029","TALL_029.basePlot.all","distributed","mixedForest","WGS84",32.901592,-87.432026,20.2,123.3,0.2,"2016-03-10","SW40",0.2,45,"1082105","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"hO55c3fIsf9PfW/NJ4sc/Q==","qj4hyw7i1hFDaa/gBbO33QXzYQsJ7J5JMaE73Lack62Mr8cvw01jW7NbiZ85yU4o","Natural Resource Conservation Service","s2016AL007029","","","","","","","Talladega National Forest; Neon Sampling site",NA
"68e580a7-f6de-4384-8b8f-304b10964d16","D08","TALL","TALL_016","TALL_016.basePlot.all","distributed","evergreenForest","WGS84",32.970412,-87.415023,20.1,105,0.2,"2016-03-10","SW40",0.2,45,"1163002","Field Book for Describing and Sampling Soils ver3","soil pit","Center of Pit",100,"YMIdtzDuE9vusGuQBUevMw==","oCaIkwLGcDQnoIOKSEfS/iIxZM24nvCe","Natural Resource Conservation Service","S2016AL007016","Maubila","Fine, mixed, subactive, thermic Aquic Hapludults","aquic hapludults","hapludults","udults","ultisols","Talladega National Forest in Bibb and Hale County Alabama.",NA
"594924b4-872d-4102-84f8-ce0cf93585de","D09","DCFS","DCFS_030","DCFS_030.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.171017,-99.056402,20.1,513.5,0.2,"2017-05-22","SW40",0.7,15,"1239208","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwJsWR9lXKgFY0hOGqRjtHrRiI+hHjJf0zeZfqn1OaZ7BomL9GiNPGoLAJAg1ntXeulyrTQ4XgkZqQ==","Natural Resource Conservation Service","S2017ND093030","Renshaw","Fine-loamy over sandy or sandy-skeletal, mixed, superactive, frigid Calcic Hapludolls","calcic hapludolls","hapludolls","udolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"17def2b1-a46d-4e8f-9d27-54d05619dd4d","D09","DCFS","DCFS_020","DCFS_020.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.169401,-99.056798,20.1,520,0.2,"2017-05-22","SW40",1.2,65,"1239203","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",105,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","5UtI2WNM1FSBGnHbTkBQUpHcojZuHEP8MJ7DP1z5NjyoDrEIjuT5+APiEho0qjdkMO1iWNYzEu82EhhtSr+QqFTgvl11m17m","Natural Resource Conservation Service","S2017ND093020","Aastad","Fine-loamy, mixed, superactive, frigid Pachic Argiudolls","pachic argiudolls","argiudolls","udolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"6f557ba6-f24d-4219-962f-7e74925015e3","D09","DCFS","DCFS_029","DCFS_029.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.199472,-99.173897,20.1,573,0.2,"2017-05-22","SW40",0.5,67,"1239207","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwIJjils+0JoFwMB+3g8g4qT8Aefz1Tt2P3VtljySTwKM5XARmPp7niO","Natural Resource Conservation Service","S2017ND093029","Grail","Fine, smectitic, nonacid, frigid Pachic Vertic Argiustolls","pachic vertic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"3084cc58-3e44-44d5-84d5-9a8ed9e1111b","D09","DCFS","DCFS_004","DCFS_004.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.171565,-99.051268,20.1,507.2,0.2,"2017-05-22","SW40",1.5,68,"1239197","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwJK7X3RdKb1/tXV89VfPWH39JHHjeimQ/IbncpTu4r0X81Is8XqisGz","Natural Resource Conservation Service","S2017ND093004","Sioux","Sandy or sandy-skeletal, mixed, superactive, frigid Entic Hapludolls","entic hapludolls","hapludolls","udolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"5a25f5fd-b852-4b6e-9b0e-b37846b88f35","D09","DCFS","DCFS_001","DCFS_001.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.207842,-99.16681,20.2,574.6,0.2,"2017-05-23","SW40",0.8,58,"1239196","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwLPi/14JZ3Eft/a/u0l7AQIVg0+O6HWakp6pQU2K5+yTYG5a8EEz8d1","Natural Resource Conservation Service","S2017ND093001","Zahl","Fine-loamy, mixed, superactive, frigid Typic Calciustolls","typic calciustolls","calciustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"b93876c6-0f76-48be-a8bd-35ac743a460b","D09","DCFS","DCFS_023","DCFS_023.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.210807,-99.170778,20.1,580.4,0.2,"2017-05-23","SW40",2.4,3,"1239205","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",148,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","8rPSFEgA3ZJBGfgVDQcDjAnDtEnyr1MOxBPYU8l32NneMmP3iPmVi+JV7+Hkaj3/","Natural Resource Conservation Service","S2017ND093023","Williams","Fine-loamy, mixed, superactive, frigid Typic Argiustolls","typic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"a8d1618c-ce9d-4726-a75c-4db5831dec19","D09","DCFS","DCFS_010","DCFS_010.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.209998,-99.171961,20.2,577.4,0.2,"2017-05-23","SW40",2.2,12,"1239199","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","xIzSgcEu9uKGR36igEvm1Z8f5BgT6BCUTQXZQadBKL3IcXY3Jl/vcxPTwKUqJYvU","Natural Resource Conservation Service","S2017ND093010","Grail","Fine, smectitic, frigid Vertic Argiustolls","vertic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"e1d2268e-d563-41ee-b948-c77000b5330b","D09","DCFS","DCFS_011","DCFS_011.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.202167,-99.173924,20.1,577.3,0.1,"2017-05-23","SW40",1.5,89,"1239200","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",120,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","8rPSFEgA3ZJBGfgVDQcDjAnDtEnyr1MOxBPYU8l32NneMmP3iPmVi+JV7+Hkaj3/","Natural Resource Conservation Service","S2017ND093011","Bowbells","Fine-loamy, mixed, superactive, frigid Pachic Argiustolls","pachic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"61458d70-92d7-4f1a-ad74-8730fd2313c9","D09","DCFS","DCFS_027","DCFS_027.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.20566,-99.175504,20.1,585.7,0.2,"2017-05-23","SW40",1.4,51,"1239206","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","xIzSgcEu9uKGR36igEvm1Z8f5BgT6BCUTQXZQadBKL3IcXY3Jl/vcxPTwKUqJYvU","Natural Resource Conservation Service","S2017ND093027","Bowbells","Fine-loamy, superactive, frigid Pachic Argiustolls","pachic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"66ba4219-db57-4bae-837b-3b284bbbef3f","D09","DCFS","DCFS_063","DCFS_063.basePlot.all","tower","grasslandHerbaceous","WGS84",47.16475,-99.110683,20.2,563.3,0.2,"2017-05-24","SW40",3,12,"1239209","Field Book for Describing and Sampling Soils ver3","soil core","core center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwIJjils+0JoFwMB+3g8g4qT8Aefz1Tt2P3VtljySTwKM5XARmPp7niO","Natural Resource Conservation Service","S2017ND093063","Parnell","Fine, smectitic, frigid Vertic Argiaquolls","vertic argiaquolls","argiaquolls","aquolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"b7b68c01-0498-4246-bf31-4329794f0aed","D09","DCFS","DCFS_016","DCFS_016.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.156969,-99.114094,20.1,574.7,0.2,"2017-05-24","SW40",2.8,77,"1239202","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",110,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","xIzSgcEu9uKGR36igEvm1Z8f5BgT6BCUTQXZQadBKL2bowzSepV54/Lz23dIftSm","Natural Resource Conservation Service","S2017ND093016","Bowbells","Fine-loamy, mixed, superactive, frigid Pachic Argiustolls","pachic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"e2542de8-4bc1-45ab-9b18-3eed6f4eddc1","D09","DCFS","DCFS_022","DCFS_022.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.155078,-99.10658,20.1,575.5,0.2,"2017-05-24","SW40",0.3,31,"1239204","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",100,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","TJPQhZ5tRwJK7X3RdKb1/tXV89VfPWH3TYXObsSHm3Gr26aJenXgeY7eOCiDdSLOsHRNxoZPRLAS1jIA3fPYTw==","Natural Resource Conservation Service","S2017ND093022","Badger","Fine, smectitic, frigid Vertic Argiaquolls","vertic argiaquolls","argiaquolls","aquolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"862d51dc-e48c-40d8-82e9-57af24b9d6a0","D09","DCFS","DCFS_007","DCFS_007.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.163429,-99.115691,20.2,568.5,0.2,"2017-05-24","SW40",1,15,"1239198","Field Book for Describing and Sampling Soils ver3","soil pit","pit center",104,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","x4axtmemwXqazns5l/9vgrDuoFQSHgg65lKJgsQtMyguMEoePazNGwXsW+k5cYRqf7AQv1+Ra6Q=","Natural Resource Conservation Service","S2017ND093007","Williams","Fine-loamy, mixed, superactive, frigid Typic Argiustolls","typic argiustolls","argiustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"bdc2f6c2-847f-4231-919c-6c249a14f61d","D09","DCFS","DCFS_014","DCFS_014.basePlot.all","distributed","grasslandHerbaceous","WGS84",47.119264,-99.057536,20.1,573.4,0.2,"2017-05-24","SW40",3.7,29,"1239201","Field Book for Describing and Sampling Soils ver3","soil core","pit center",105,"pFq4Z22TAryVYcI9+6FXO7qQU3gHNsw3C6nQ9qZo5kJEu9Hx+uJyFw==","8rPSFEgA3ZJBGfgVDQcDjAnDtEnyr1MOxBPYU8l32NkjjP/w3IK6jBqsU3ZO9MF1616OqUOifAjkJIJln8aQiA==","Natural Resource Conservation Service","S2017ND093014","Arnegard","Fine-loamy, mixed, superactive, frigid Pachic Haplustolls","pachic haplustolls","haplustolls","ustolls","mollisols","NEON site at the Dakota Coteau Field School near Pingree, ND.",NA
"aad24bb6-972e-4373-8758-54332826b0dd","D09","NOGP","NOGP_006","NOGP_006.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.769079,-100.916842,20.1,588.4,0.1,"2016-04-29","SW40",0.9,39,"1139270","Field Book for Describing and Sampling Soils ver3","soil core","Center of pit",185,"TJPQhZ5tRwJ4ri5N0FLtPw==","xIzSgcEu9uKvo9vu5NQI7g==","Natural Resource Conservation Service","S2016ND059005","Temvik","Fine-silty, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","haplustolls","ustolls","mollisols","8.55;39;40x40 SW marker",NA
"a9dc1ce2-4ad0-403f-8653-da25e6ffdd94","D09","NOGP","NOGP_018","NOGP_018.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.764946,-100.921419,20.1,591.4,0.1,"2016-05-02","SW40",0.9,20,"1139277","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"TJPQhZ5tRwJ4ri5N0FLtPw==","8rPSFEgA3ZKyHw0SDIAYeA==","Natural Resource Conservation Service","S2016ND059017","Wilton","Fine-silty, mixed, superactive, frigid Pachic Haplustolls","pachic haplustolls","haplustolls","ustolls","mollisols","9.05;20;40x40 SW marker",NA
"d2276396-a86d-4831-8bf7-f0b25ac454c1","D09","NOGP","NOGP_025","NOGP_025.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.766302,-100.92106,20.1,592.2,0.1,"2016-05-02","SW40",0.5,7,"1139282","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"TJPQhZ5tRwJ4ri5N0FLtPw==","OtMHxwNIYmm/pKNxW8oBAw==","Natural Resource Conservation Service","S2016ND059024","Wilton","Fine-silty, mixed, superactive, frigid Pachic Haplustolls","pachic haplustolls","haplustolls","ustolls","mollisols","5.33;7;40x40 SW marker",NA
"206b9de6-0da3-4505-acb9-470ced54cf90","D09","NOGP","NOGP_015","NOGP_015.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.785603,-100.911927,20,543.1,0,"2016-05-03","SW40",4,6,"1139275","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"TJPQhZ5tRwJ4ri5N0FLtPw==","8rPSFEgA3ZKyHw0SDIAYeA==","Natural Resource Conservation Service","S2016ND059014","Savage","Fine, smectitic, frigid Vertic Argiustolls","vertic argiustolls","argiustolls","ustolls","mollisols","39.62;6;40x40 SW marker",NA
"6b9ce010-4625-47b2-a055-949eb06d4edc","D09","NOGP","NOGP_012","NOGP_012.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.786096,-100.915884,20,565.3,0,"2016-05-03","SW40",0.6,52,"1139273","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"QbTbGQdxRUI6YDSjtXJI/g==","OtMHxwNIYmm/pKNxW8oBAw==","Natural Resource Conservation Service","S2016ND059011","Morton","Fine-silty, mixed, superactive, frigid Typic Argiustolls","typic argiustolls","argiustolls","ustolls","mollisols","5.67;52;40x40 SW marker",NA
"d5ca0edd-f220-4f92-a8ed-fd77589ae845","D09","NOGP","NOGP_041","NOGP_041.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.781417,-100.921628,20,578,0,"2016-05-03","SW40",1,23,"1139285","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"TJPQhZ5tRwJ4ri5N0FLtPw==","8rPSFEgA3ZKyHw0SDIAYeA==","Natural Resource Conservation Service","S2016ND059030","Bryant","Fine-silty, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","haplustolls","ustolls","mollisols","10.19;23;40x40 SW marker",NA
"8f33833d-3cd4-4bf7-a79d-dc737c9abf9b","D09","NOGP","NOGP_008","NOGP_008.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.783513,-100.907936,20,559.3,0,"2016-05-03","SW40",0.8,59,"1139271","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"QbTbGQdxRUI6YDSjtXJI/g==","OtMHxwNIYmm/pKNxW8oBAw==","Natural Resource Conservation Service","S2016ND059007","Golva","Fine-silty, mixed, superactive, frigid Typic Haplustolls","typic haplustolls","haplustolls","ustolls","mollisols","7.65;59;40x40 SW marker",NA
"d0d5f9b8-c61f-408b-972f-5176072dc827","D09","NOGP","NOGP_023","NOGP_023.basePlot.all","distributed","grasslandHerbaceous","WGS84",46.786461,-100.910403,20,543.8,0,"2016-05-04","SW40",2.6,8,"1139280","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"TJPQhZ5tRwJ4ri5N0FLtPw==","8rPSFEgA3ZKyHw0SDIAYeA==","Natural Resource Conservation Service","S2016ND059022","Cabba","Loamy, mixed, superactive, calcareous, frigid Typic Ustorthents","typic ustorthents","ustorthents","orthents","entisols","25.55;8;40x40 SW marker",NA
